
"ModelPeriodEmissions","UTOPIA","CO2",296.626529
"ModelPeriodEmissions","UTOPIA","NOX",170.895000

"ModelPeriodCostByRegion","UTOPIA",43182.812223

"AccumulatedAnnualDemand","UTOPIA","TX",5.200000,5.460000,5.720000,5.980000,6.240000,6.500000,6.760000,7.020000,7.280000,7.540000,7.800000,8.189000,8.578000,8.967000,9.356000,9.745000,10.134000,10.523000,10.912000,11.301000,11.690000

"FuelProductionByTimeSlice","UTOPIA","HCO","SN",0.564730,0.586315,0.630065,0.651650,0.695400,0.739150,0.760735,0.804485,0.848235,0.891985,0.913570,0.912701,0.978326,1.043951,1.109576,1.175201,1.240826,1.306451,1.372076,1.437701,1.481161
"FuelProductionByTimeSlice","UTOPIA","HCO","WD",8.129088,11.282025,14.549375,17.720275,20.987625,24.202881,27.425875,30.641131,33.908481,37.123737,40.346731,44.723984,49.286399,53.796721,58.359137,62.869459,67.431874,71.942196,76.504612,81.014934,85.532993
"FuelProductionByTimeSlice","UTOPIA","HCO","WN",1.439730,3.984946,4.395584,5.849413,7.351438,8.827431,10.307292,11.783285,13.285310,14.761304,16.241164,18.232473,20.316307,22.374110,24.457945,26.515748,28.599582,30.657385,32.741220,34.799023,36.860692
"FuelProductionByTimeSlice","UTOPIA","HYD","ID",1.152920,1.241606,1.241606,1.330292,1.330292,1.330292,1.418978,1.418978,1.418978,1.418978,1.507664,1.773723,1.773723,1.773723,1.773723,1.773723,1.773723,1.773723,1.773723,1.773723,1.862409
"FuelProductionByTimeSlice","UTOPIA","HYD","IN",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.709702,0.709702,0.709702,0.754058,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.931484
"FuelProductionByTimeSlice","UTOPIA","HYD","SD",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.709702,0.709702,0.709702,0.754058,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.931484
"FuelProductionByTimeSlice","UTOPIA","HYD","SN",0.288143,0.310308,0.310308,0.332473,0.332473,0.332473,0.354638,0.354638,0.354638,0.354638,0.376803,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.465462
"FuelProductionByTimeSlice","UTOPIA","HYD","WD",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.709702,0.709702,0.709702,0.754058,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.887127,0.931484
"FuelProductionByTimeSlice","UTOPIA","HYD","WN",0.288143,0.310308,0.310308,0.332473,0.332473,0.332473,0.354638,0.354638,0.354638,0.354638,0.376803,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.443298,0.465462
"FuelProductionByTimeSlice","UTOPIA","OIL","ID",8.633085,2.585456,2.709253,2.833050,2.956847,3.080644,3.204441,3.328239,3.452036,3.575833,3.699630,3.884850,4.070069,4.255289,4.440508,4.625728,4.810947,4.996167,5.181387,5.366606,5.551826
"FuelProductionByTimeSlice","UTOPIA","OIL","IN",4.316912,1.293116,1.355033,1.416950,1.478867,1.540784,1.602701,1.664619,1.726536,1.788453,1.850370,1.943008,2.035645,2.128283,2.220920,2.313558,2.406195,2.498833,2.591471,2.684108,2.776746
"FuelProductionByTimeSlice","UTOPIA","OIL","SD",1.231199,1.293116,1.355033,1.416950,1.478867,1.540784,1.602701,1.664619,1.726536,1.788453,1.850370,1.943008,2.035645,2.128283,2.220920,2.313558,2.406195,2.498833,2.591471,2.684108,2.776746
"FuelProductionByTimeSlice","UTOPIA","OIL","SN",0.615230,0.646170,0.677110,0.708050,0.738990,0.769930,0.800870,0.831810,0.862750,0.893690,0.924630,0.970921,1.017212,1.063503,1.109794,1.156085,1.202376,1.248667,1.294958,1.341249,1.387540
"FuelProductionByTimeSlice","UTOPIA","OIL","WD",29.347190,29.012593,28.632245,28.285917,27.905569,27.559242,27.178894,26.832566,26.452218,26.105890,25.725542,25.409935,25.060307,24.744700,24.395073,24.079465,23.729838,23.414231,23.064603,22.748996,22.399368
"FuelProductionByTimeSlice","UTOPIA","OIL","WN",14.670654,13.784852,14.307534,14.134475,13.944415,13.771355,13.581295,13.408235,13.218175,13.045115,12.855055,12.697346,12.522637,12.364928,12.190219,12.032510,11.857801,11.700092,11.525384,11.367675,11.192966
"FuelProductionByTimeSlice","UTOPIA","URN","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
